Source,Target,Story
Fourth Doctor,K9 Mark II,Destiny_of_the_Daleks_(TV_story)
Fourth Doctor,Davros,Destiny_of_the_Daleks_(TV_story)
Fourth Doctor,Dalek,Destiny_of_the_Daleks_(TV_story)
Fourth Doctor,Movellan,Destiny_of_the_Daleks_(TV_story)
Romana II,K9 Mark II,Destiny_of_the_Daleks_(TV_story)
Romana II,Davros,Destiny_of_the_Daleks_(TV_story)
Romana II,Dalek,Destiny_of_the_Daleks_(TV_story)
Romana II,Movellan,Destiny_of_the_Daleks_(TV_story)
K9 Mark II,Davros,Destiny_of_the_Daleks_(TV_story)
K9 Mark II,Dalek,Destiny_of_the_Daleks_(TV_story)
K9 Mark II,Movellan,Destiny_of_the_Daleks_(TV_story)
Davros,Dalek,Destiny_of_the_Daleks_(TV_story)
Davros,Movellan,Destiny_of_the_Daleks_(TV_story)
Dalek,Movellan,Destiny_of_the_Daleks_(TV_story)
Fourth Doctor,Romana II,City_of_Death_(TV_story)
Fourth Doctor,Duggan,City_of_Death_(TV_story)
Fourth Doctor,Scaroth,City_of_Death_(TV_story)
Romana II,Duggan,City_of_Death_(TV_story)
Romana II,Scaroth,City_of_Death_(TV_story)
Duggan,Scaroth,City_of_Death_(TV_story)
Fourth Doctor,K9 Mark II,The_Creature_from_the_Pit_(TV_story)
Fourth Doctor,Romana II,The_Creature_from_the_Pit_(TV_story)
Fourth Doctor,Adrasta,The_Creature_from_the_Pit_(TV_story)
K9 Mark II,Romana II,The_Creature_from_the_Pit_(TV_story)
K9 Mark II,Adrasta,The_Creature_from_the_Pit_(TV_story)
Romana II,Adrasta,The_Creature_from_the_Pit_(TV_story)
Fourth Doctor,K9 Mark II,Nightmare_of_Eden_(TV_story)
Fourth Doctor,Romana II,Nightmare_of_Eden_(TV_story)
Fourth Doctor,Tryst,Nightmare_of_Eden_(TV_story)
Fourth Doctor,Dymond,Nightmare_of_Eden_(TV_story)
Fourth Doctor,Mandrel,Nightmare_of_Eden_(TV_story)
K9 Mark II,Romana II,Nightmare_of_Eden_(TV_story)
K9 Mark II,Tryst,Nightmare_of_Eden_(TV_story)
K9 Mark II,Dymond,Nightmare_of_Eden_(TV_story)
K9 Mark II,Mandrel,Nightmare_of_Eden_(TV_story)
Romana II,Tryst,Nightmare_of_Eden_(TV_story)
Romana II,Dymond,Nightmare_of_Eden_(TV_story)
Romana II,Mandrel,Nightmare_of_Eden_(TV_story)
Tryst,Dymond,Nightmare_of_Eden_(TV_story)
Tryst,Mandrel,Nightmare_of_Eden_(TV_story)
Dymond,Mandrel,Nightmare_of_Eden_(TV_story)
Fourth Doctor,K9 Mark II,The_Horns_of_Nimon_(TV_story)
Fourth Doctor,Romana II,The_Horns_of_Nimon_(TV_story)
Fourth Doctor,Nimon,The_Horns_of_Nimon_(TV_story)
Fourth Doctor,Soldeed,The_Horns_of_Nimon_(TV_story)
K9 Mark II,Romana II,The_Horns_of_Nimon_(TV_story)
K9 Mark II,Nimon,The_Horns_of_Nimon_(TV_story)
K9 Mark II,Soldeed,The_Horns_of_Nimon_(TV_story)
Romana II,Nimon,The_Horns_of_Nimon_(TV_story)
Romana II,Soldeed,The_Horns_of_Nimon_(TV_story)
Nimon,Soldeed,The_Horns_of_Nimon_(TV_story)
Fourth Doctor,Romana II,The_Leisure_Hive_(TV_story)
Fourth Doctor,K9 Mark II,The_Leisure_Hive_(TV_story)
Fourth Doctor,Pangol,The_Leisure_Hive_(TV_story)
Fourth Doctor,West Lodge,The_Leisure_Hive_(TV_story)
Romana II,K9 Mark II,The_Leisure_Hive_(TV_story)
Romana II,Pangol,The_Leisure_Hive_(TV_story)
Romana II,West Lodge,The_Leisure_Hive_(TV_story)
K9 Mark II,Pangol,The_Leisure_Hive_(TV_story)
K9 Mark II,West Lodge,The_Leisure_Hive_(TV_story)
Pangol,West Lodge,The_Leisure_Hive_(TV_story)
Fourth Doctor,K9 Mark II,Meglos_(TV_story)
Fourth Doctor,Romana II,Meglos_(TV_story)
Fourth Doctor,Meglos,Meglos_(TV_story)
Fourth Doctor,Gaztak,Meglos_(TV_story)
Fourth Doctor,Grugger,Meglos_(TV_story)
K9 Mark II,Romana II,Meglos_(TV_story)
K9 Mark II,Meglos,Meglos_(TV_story)
K9 Mark II,Gaztak,Meglos_(TV_story)
K9 Mark II,Grugger,Meglos_(TV_story)
Romana II,Meglos,Meglos_(TV_story)
Romana II,Gaztak,Meglos_(TV_story)
Romana II,Grugger,Meglos_(TV_story)
Meglos,Gaztak,Meglos_(TV_story)
Meglos,Grugger,Meglos_(TV_story)
Gaztak,Grugger,Meglos_(TV_story)
Fourth Doctor,K9 Mark II,Full_Circle_(TV_story)
Fourth Doctor,Romana II,Full_Circle_(TV_story)
Fourth Doctor,Adric,Full_Circle_(TV_story)
Fourth Doctor,Marshman,Full_Circle_(TV_story)
K9 Mark II,Romana II,Full_Circle_(TV_story)
K9 Mark II,Adric,Full_Circle_(TV_story)
K9 Mark II,Marshman,Full_Circle_(TV_story)
Romana II,Adric,Full_Circle_(TV_story)
Romana II,Marshman,Full_Circle_(TV_story)
Adric,Marshman,Full_Circle_(TV_story)
Fourth Doctor,K9 Mark II,State_of_Decay_(TV_story)
Fourth Doctor,Romana II,State_of_Decay_(TV_story)
Fourth Doctor,Adric,State_of_Decay_(TV_story)
Fourth Doctor,King Vampire,State_of_Decay_(TV_story)
Fourth Doctor,Three Who Rule,State_of_Decay_(TV_story)
K9 Mark II,Romana II,State_of_Decay_(TV_story)
K9 Mark II,Adric,State_of_Decay_(TV_story)
K9 Mark II,King Vampire,State_of_Decay_(TV_story)
K9 Mark II,Three Who Rule,State_of_Decay_(TV_story)
Romana II,Adric,State_of_Decay_(TV_story)
Romana II,King Vampire,State_of_Decay_(TV_story)
Romana II,Three Who Rule,State_of_Decay_(TV_story)
Adric,King Vampire,State_of_Decay_(TV_story)
Adric,Three Who Rule,State_of_Decay_(TV_story)
King Vampire,Three Who Rule,State_of_Decay_(TV_story)
Fourth Doctor,K9 Mark II,Warriors%27_Gate_(TV_story)
Fourth Doctor,Romana II,Warriors%27_Gate_(TV_story)
Fourth Doctor,Adric,Warriors%27_Gate_(TV_story)
Fourth Doctor,Rorvik,Warriors%27_Gate_(TV_story)
K9 Mark II,Romana II,Warriors%27_Gate_(TV_story)
K9 Mark II,Adric,Warriors%27_Gate_(TV_story)
K9 Mark II,Rorvik,Warriors%27_Gate_(TV_story)
Romana II,Adric,Warriors%27_Gate_(TV_story)
Romana II,Rorvik,Warriors%27_Gate_(TV_story)
Adric,Rorvik,Warriors%27_Gate_(TV_story)
Fourth Doctor,Adric,The_Keeper_of_Traken_(TV_story)
Fourth Doctor,Nyssa,The_Keeper_of_Traken_(TV_story)
Fourth Doctor,The Master,The_Keeper_of_Traken_(TV_story)
Adric,Nyssa,The_Keeper_of_Traken_(TV_story)
Adric,The Master,The_Keeper_of_Traken_(TV_story)
Nyssa,The Master,The_Keeper_of_Traken_(TV_story)
Fourth Doctor,Adric,Logopolis_(TV_story)
Fourth Doctor,Tegan Jovanka,Logopolis_(TV_story)
Fourth Doctor,Nyssa,Logopolis_(TV_story)
Fourth Doctor,Fifth Doctor,Logopolis_(TV_story)
Fourth Doctor,The Watcher (Logopolis),Logopolis_(TV_story)
Fourth Doctor,The Master,Logopolis_(TV_story)
Adric,Tegan Jovanka,Logopolis_(TV_story)
Adric,Nyssa,Logopolis_(TV_story)
Adric,Fifth Doctor,Logopolis_(TV_story)
Adric,The Watcher (Logopolis),Logopolis_(TV_story)
Adric,The Master,Logopolis_(TV_story)
Tegan Jovanka,Nyssa,Logopolis_(TV_story)
Tegan Jovanka,Fifth Doctor,Logopolis_(TV_story)
Tegan Jovanka,The Watcher (Logopolis),Logopolis_(TV_story)
Tegan Jovanka,The Master,Logopolis_(TV_story)
Nyssa,Fifth Doctor,Logopolis_(TV_story)
Nyssa,The Watcher (Logopolis),Logopolis_(TV_story)
Nyssa,The Master,Logopolis_(TV_story)
Fifth Doctor,The Watcher (Logopolis),Logopolis_(TV_story)
Fifth Doctor,The Master,Logopolis_(TV_story)
The Watcher (Logopolis),The Master,Logopolis_(TV_story)
Fifth Doctor,Adric,Castrovalva_(TV_story)
Fifth Doctor,Tegan Jovanka,Castrovalva_(TV_story)
Fifth Doctor,Nyssa,Castrovalva_(TV_story)
Fifth Doctor,The Master,Castrovalva_(TV_story)
Adric,Tegan Jovanka,Castrovalva_(TV_story)
Adric,Nyssa,Castrovalva_(TV_story)
Adric,The Master,Castrovalva_(TV_story)
Tegan Jovanka,Nyssa,Castrovalva_(TV_story)
Tegan Jovanka,The Master,Castrovalva_(TV_story)
Nyssa,The Master,Castrovalva_(TV_story)
Fifth Doctor,Adric,Four_to_Doomsday_(TV_story)
Fifth Doctor,Tegan Jovanka,Four_to_Doomsday_(TV_story)
Fifth Doctor,Nyssa,Four_to_Doomsday_(TV_story)
Fifth Doctor,Urbankan,Four_to_Doomsday_(TV_story)
Adric,Tegan Jovanka,Four_to_Doomsday_(TV_story)
Adric,Nyssa,Four_to_Doomsday_(TV_story)
Adric,Urbankan,Four_to_Doomsday_(TV_story)
Tegan Jovanka,Nyssa,Four_to_Doomsday_(TV_story)
Tegan Jovanka,Urbankan,Four_to_Doomsday_(TV_story)
Nyssa,Urbankan,Four_to_Doomsday_(TV_story)
Fifth Doctor,Adric,Kinda_(TV_story)
Fifth Doctor,Tegan Jovanka,Kinda_(TV_story)
Fifth Doctor,Nyssa,Kinda_(TV_story)
Fifth Doctor,Mara,Kinda_(TV_story)
Fifth Doctor,Hindle,Kinda_(TV_story)
Fifth Doctor,Dukkha,Kinda_(TV_story)
Adric,Tegan Jovanka,Kinda_(TV_story)
Adric,Nyssa,Kinda_(TV_story)
Adric,Mara,Kinda_(TV_story)
Adric,Hindle,Kinda_(TV_story)
Adric,Dukkha,Kinda_(TV_story)
Tegan Jovanka,Nyssa,Kinda_(TV_story)
Tegan Jovanka,Mara,Kinda_(TV_story)
Tegan Jovanka,Hindle,Kinda_(TV_story)
Tegan Jovanka,Dukkha,Kinda_(TV_story)
Nyssa,Mara,Kinda_(TV_story)
Nyssa,Hindle,Kinda_(TV_story)
Nyssa,Dukkha,Kinda_(TV_story)
Mara,Hindle,Kinda_(TV_story)
Mara,Dukkha,Kinda_(TV_story)
Hindle,Dukkha,Kinda_(TV_story)
Fifth Doctor,Adric,The_Visitation_(TV_story)
Fifth Doctor,Tegan Jovanka,The_Visitation_(TV_story)
Fifth Doctor,Nyssa,The_Visitation_(TV_story)
Fifth Doctor,Richard Mace,The_Visitation_(TV_story)
Fifth Doctor,Terileptil,The_Visitation_(TV_story)
Fifth Doctor,Terileptil android,The_Visitation_(TV_story)
Adric,Tegan Jovanka,The_Visitation_(TV_story)
Adric,Nyssa,The_Visitation_(TV_story)
Adric,Richard Mace,The_Visitation_(TV_story)
Adric,Terileptil,The_Visitation_(TV_story)
Adric,Terileptil android,The_Visitation_(TV_story)
Tegan Jovanka,Nyssa,The_Visitation_(TV_story)
Tegan Jovanka,Richard Mace,The_Visitation_(TV_story)
Tegan Jovanka,Terileptil,The_Visitation_(TV_story)
Tegan Jovanka,Terileptil android,The_Visitation_(TV_story)
Nyssa,Richard Mace,The_Visitation_(TV_story)
Nyssa,Terileptil,The_Visitation_(TV_story)
Nyssa,Terileptil android,The_Visitation_(TV_story)
Richard Mace,Terileptil,The_Visitation_(TV_story)
Richard Mace,Terileptil android,The_Visitation_(TV_story)
Terileptil,Terileptil android,The_Visitation_(TV_story)
Fifth Doctor,Adric,Black_Orchid_(TV_story)
Fifth Doctor,Tegan Jovanka,Black_Orchid_(TV_story)
Fifth Doctor,Nyssa,Black_Orchid_(TV_story)
Fifth Doctor,Ann Talbot,Black_Orchid_(TV_story)
Fifth Doctor,Madge Cranleigh,Black_Orchid_(TV_story)
Adric,Tegan Jovanka,Black_Orchid_(TV_story)
Adric,Nyssa,Black_Orchid_(TV_story)
Adric,Ann Talbot,Black_Orchid_(TV_story)
Adric,Madge Cranleigh,Black_Orchid_(TV_story)
Tegan Jovanka,Nyssa,Black_Orchid_(TV_story)
Tegan Jovanka,Ann Talbot,Black_Orchid_(TV_story)
Tegan Jovanka,Madge Cranleigh,Black_Orchid_(TV_story)
Nyssa,Ann Talbot,Black_Orchid_(TV_story)
Nyssa,Madge Cranleigh,Black_Orchid_(TV_story)
Ann Talbot,Madge Cranleigh,Black_Orchid_(TV_story)
Fifth Doctor,Adric,Earthshock_(TV_story)
Fifth Doctor,Tegan Jovanka,Earthshock_(TV_story)
Fifth Doctor,Nyssa,Earthshock_(TV_story)
Fifth Doctor,Cyber-Leader (Earthshock),Earthshock_(TV_story)
Adric,Tegan Jovanka,Earthshock_(TV_story)
Adric,Nyssa,Earthshock_(TV_story)
Adric,Cyber-Leader (Earthshock),Earthshock_(TV_story)
Tegan Jovanka,Nyssa,Earthshock_(TV_story)
Tegan Jovanka,Cyber-Leader (Earthshock),Earthshock_(TV_story)
Nyssa,Cyber-Leader (Earthshock),Earthshock_(TV_story)
Fifth Doctor,Tegan Jovanka,Time-Flight_(TV_story)
Fifth Doctor,Nyssa,Time-Flight_(TV_story)
Fifth Doctor,Adric,Time-Flight_(TV_story)
Fifth Doctor,The Master,Time-Flight_(TV_story)
Tegan Jovanka,Nyssa,Time-Flight_(TV_story)
Tegan Jovanka,Adric,Time-Flight_(TV_story)
Tegan Jovanka,The Master,Time-Flight_(TV_story)
Nyssa,Adric,Time-Flight_(TV_story)
Nyssa,The Master,Time-Flight_(TV_story)
Adric,The Master,Time-Flight_(TV_story)
Fifth Doctor,Tegan Jovanka,Arc_of_Infinity_(TV_story)
Fifth Doctor,Nyssa,Arc_of_Infinity_(TV_story)
Fifth Doctor,Borusa,Arc_of_Infinity_(TV_story)
Fifth Doctor,Omega,Arc_of_Infinity_(TV_story)
Tegan Jovanka,Nyssa,Arc_of_Infinity_(TV_story)
Tegan Jovanka,Borusa,Arc_of_Infinity_(TV_story)
Tegan Jovanka,Omega,Arc_of_Infinity_(TV_story)
Nyssa,Borusa,Arc_of_Infinity_(TV_story)
Nyssa,Omega,Arc_of_Infinity_(TV_story)
Borusa,Omega,Arc_of_Infinity_(TV_story)
Fifth Doctor,Tegan Jovanka,Snakedance_(TV_story)
Fifth Doctor,Nyssa,Snakedance_(TV_story)
Fifth Doctor,Chela,Snakedance_(TV_story)
Fifth Doctor,Mara,Snakedance_(TV_story)
Tegan Jovanka,Nyssa,Snakedance_(TV_story)
Tegan Jovanka,Chela,Snakedance_(TV_story)
Tegan Jovanka,Mara,Snakedance_(TV_story)
Nyssa,Chela,Snakedance_(TV_story)
Nyssa,Mara,Snakedance_(TV_story)
Chela,Mara,Snakedance_(TV_story)
Fifth Doctor,Tegan Jovanka,Mawdryn_Undead_(TV_story)
Fifth Doctor,Nyssa,Mawdryn_Undead_(TV_story)
Fifth Doctor,Vislor Turlough,Mawdryn_Undead_(TV_story)
Fifth Doctor,Alistair Gordon Lethbridge-Stewart,Mawdryn_Undead_(TV_story)
Fifth Doctor,Black Guardian,Mawdryn_Undead_(TV_story)
Fifth Doctor,Mawdryn,Mawdryn_Undead_(TV_story)
Tegan Jovanka,Nyssa,Mawdryn_Undead_(TV_story)
Tegan Jovanka,Vislor Turlough,Mawdryn_Undead_(TV_story)
Tegan Jovanka,Alistair Gordon Lethbridge-Stewart,Mawdryn_Undead_(TV_story)
Tegan Jovanka,Black Guardian,Mawdryn_Undead_(TV_story)
Tegan Jovanka,Mawdryn,Mawdryn_Undead_(TV_story)
Nyssa,Vislor Turlough,Mawdryn_Undead_(TV_story)
Nyssa,Alistair Gordon Lethbridge-Stewart,Mawdryn_Undead_(TV_story)
Nyssa,Black Guardian,Mawdryn_Undead_(TV_story)
Nyssa,Mawdryn,Mawdryn_Undead_(TV_story)
Vislor Turlough,Alistair Gordon Lethbridge-Stewart,Mawdryn_Undead_(TV_story)
Vislor Turlough,Black Guardian,Mawdryn_Undead_(TV_story)
Vislor Turlough,Mawdryn,Mawdryn_Undead_(TV_story)
Alistair Gordon Lethbridge-Stewart,Black Guardian,Mawdryn_Undead_(TV_story)
Alistair Gordon Lethbridge-Stewart,Mawdryn,Mawdryn_Undead_(TV_story)
Black Guardian,Mawdryn,Mawdryn_Undead_(TV_story)
Fifth Doctor,Tegan Jovanka,Terminus_(TV_story)
Fifth Doctor,Nyssa,Terminus_(TV_story)
Fifth Doctor,Vislor Turlough,Terminus_(TV_story)
Fifth Doctor,Black Guardian,Terminus_(TV_story)
Fifth Doctor,Eirak,Terminus_(TV_story)
Tegan Jovanka,Nyssa,Terminus_(TV_story)
Tegan Jovanka,Vislor Turlough,Terminus_(TV_story)
Tegan Jovanka,Black Guardian,Terminus_(TV_story)
Tegan Jovanka,Eirak,Terminus_(TV_story)
Nyssa,Vislor Turlough,Terminus_(TV_story)
Nyssa,Black Guardian,Terminus_(TV_story)
Nyssa,Eirak,Terminus_(TV_story)
Vislor Turlough,Black Guardian,Terminus_(TV_story)
Vislor Turlough,Eirak,Terminus_(TV_story)
Black Guardian,Eirak,Terminus_(TV_story)
Fifth Doctor,Tegan Jovanka,Enlightenment_(TV_story)
Fifth Doctor,Vislor Turlough,Enlightenment_(TV_story)
Fifth Doctor,White Guardian,Enlightenment_(TV_story)
Fifth Doctor,Black Guardian,Enlightenment_(TV_story)
Fifth Doctor,Wrack,Enlightenment_(TV_story)
Tegan Jovanka,Vislor Turlough,Enlightenment_(TV_story)
Tegan Jovanka,White Guardian,Enlightenment_(TV_story)
Tegan Jovanka,Black Guardian,Enlightenment_(TV_story)
Tegan Jovanka,Wrack,Enlightenment_(TV_story)
Vislor Turlough,White Guardian,Enlightenment_(TV_story)
Vislor Turlough,Black Guardian,Enlightenment_(TV_story)
Vislor Turlough,Wrack,Enlightenment_(TV_story)
White Guardian,Black Guardian,Enlightenment_(TV_story)
White Guardian,Wrack,Enlightenment_(TV_story)
Black Guardian,Wrack,Enlightenment_(TV_story)
Fifth Doctor,Tegan Jovanka,The_King%27s_Demons_(TV_story)
Fifth Doctor,Vislor Turlough,The_King%27s_Demons_(TV_story)
Fifth Doctor,Kamelion,The_King%27s_Demons_(TV_story)
Fifth Doctor,The Master,The_King%27s_Demons_(TV_story)
Tegan Jovanka,Vislor Turlough,The_King%27s_Demons_(TV_story)
Tegan Jovanka,Kamelion,The_King%27s_Demons_(TV_story)
Tegan Jovanka,The Master,The_King%27s_Demons_(TV_story)
Vislor Turlough,Kamelion,The_King%27s_Demons_(TV_story)
Vislor Turlough,The Master,The_King%27s_Demons_(TV_story)
Kamelion,The Master,The_King%27s_Demons_(TV_story)
Fifth Doctor,Tegan Jovanka,The_Five_Doctors_(TV_story)
Fifth Doctor,Vislor Turlough,The_Five_Doctors_(TV_story)
Fifth Doctor,First Doctor,The_Five_Doctors_(TV_story)
Fifth Doctor,Second Doctor,The_Five_Doctors_(TV_story)
Fifth Doctor,Third Doctor,The_Five_Doctors_(TV_story)
Fifth Doctor,Susan Foreman,The_Five_Doctors_(TV_story)
Fifth Doctor,Alistair Gordon Lethbridge-Stewart,The_Five_Doctors_(TV_story)
Fifth Doctor,Sarah Jane Smith,The_Five_Doctors_(TV_story)
Fifth Doctor,The Master,The_Five_Doctors_(TV_story)
Fifth Doctor,Rassilon,The_Five_Doctors_(TV_story)
Fifth Doctor,K9 Mark III,The_Five_Doctors_(TV_story)
Fifth Doctor,Fourth Doctor,The_Five_Doctors_(TV_story)
Fifth Doctor,Romana II,The_Five_Doctors_(TV_story)
Fifth Doctor,Lord President,The_Five_Doctors_(TV_story)
Fifth Doctor,Borusa,The_Five_Doctors_(TV_story)
Tegan Jovanka,Vislor Turlough,The_Five_Doctors_(TV_story)
Tegan Jovanka,First Doctor,The_Five_Doctors_(TV_story)
Tegan Jovanka,Second Doctor,The_Five_Doctors_(TV_story)
Tegan Jovanka,Third Doctor,The_Five_Doctors_(TV_story)
Tegan Jovanka,Susan Foreman,The_Five_Doctors_(TV_story)
Tegan Jovanka,Alistair Gordon Lethbridge-Stewart,The_Five_Doctors_(TV_story)
Tegan Jovanka,Sarah Jane Smith,The_Five_Doctors_(TV_story)
Tegan Jovanka,The Master,The_Five_Doctors_(TV_story)
Tegan Jovanka,Rassilon,The_Five_Doctors_(TV_story)
Tegan Jovanka,K9 Mark III,The_Five_Doctors_(TV_story)
Tegan Jovanka,Fourth Doctor,The_Five_Doctors_(TV_story)
Tegan Jovanka,Romana II,The_Five_Doctors_(TV_story)
Tegan Jovanka,Lord President,The_Five_Doctors_(TV_story)
Tegan Jovanka,Borusa,The_Five_Doctors_(TV_story)
Vislor Turlough,First Doctor,The_Five_Doctors_(TV_story)
Vislor Turlough,Second Doctor,The_Five_Doctors_(TV_story)
Vislor Turlough,Third Doctor,The_Five_Doctors_(TV_story)
Vislor Turlough,Susan Foreman,The_Five_Doctors_(TV_story)
Vislor Turlough,Alistair Gordon Lethbridge-Stewart,The_Five_Doctors_(TV_story)
Vislor Turlough,Sarah Jane Smith,The_Five_Doctors_(TV_story)
Vislor Turlough,The Master,The_Five_Doctors_(TV_story)
Vislor Turlough,Rassilon,The_Five_Doctors_(TV_story)
Vislor Turlough,K9 Mark III,The_Five_Doctors_(TV_story)
Vislor Turlough,Fourth Doctor,The_Five_Doctors_(TV_story)
Vislor Turlough,Romana II,The_Five_Doctors_(TV_story)
Vislor Turlough,Lord President,The_Five_Doctors_(TV_story)
Vislor Turlough,Borusa,The_Five_Doctors_(TV_story)
First Doctor,Second Doctor,The_Five_Doctors_(TV_story)
First Doctor,Third Doctor,The_Five_Doctors_(TV_story)
First Doctor,Susan Foreman,The_Five_Doctors_(TV_story)
First Doctor,Alistair Gordon Lethbridge-Stewart,The_Five_Doctors_(TV_story)
First Doctor,Sarah Jane Smith,The_Five_Doctors_(TV_story)
First Doctor,The Master,The_Five_Doctors_(TV_story)
First Doctor,Rassilon,The_Five_Doctors_(TV_story)
First Doctor,K9 Mark III,The_Five_Doctors_(TV_story)
First Doctor,Fourth Doctor,The_Five_Doctors_(TV_story)
First Doctor,Romana II,The_Five_Doctors_(TV_story)
First Doctor,Lord President,The_Five_Doctors_(TV_story)
First Doctor,Borusa,The_Five_Doctors_(TV_story)
Second Doctor,Third Doctor,The_Five_Doctors_(TV_story)
Second Doctor,Susan Foreman,The_Five_Doctors_(TV_story)
Second Doctor,Alistair Gordon Lethbridge-Stewart,The_Five_Doctors_(TV_story)
Second Doctor,Sarah Jane Smith,The_Five_Doctors_(TV_story)
Second Doctor,The Master,The_Five_Doctors_(TV_story)
Second Doctor,Rassilon,The_Five_Doctors_(TV_story)
Second Doctor,K9 Mark III,The_Five_Doctors_(TV_story)
Second Doctor,Fourth Doctor,The_Five_Doctors_(TV_story)
Second Doctor,Romana II,The_Five_Doctors_(TV_story)
Second Doctor,Lord President,The_Five_Doctors_(TV_story)
Second Doctor,Borusa,The_Five_Doctors_(TV_story)
Third Doctor,Susan Foreman,The_Five_Doctors_(TV_story)
Third Doctor,Alistair Gordon Lethbridge-Stewart,The_Five_Doctors_(TV_story)
Third Doctor,Sarah Jane Smith,The_Five_Doctors_(TV_story)
Third Doctor,The Master,The_Five_Doctors_(TV_story)
Third Doctor,Rassilon,The_Five_Doctors_(TV_story)
Third Doctor,K9 Mark III,The_Five_Doctors_(TV_story)
Third Doctor,Fourth Doctor,The_Five_Doctors_(TV_story)
Third Doctor,Romana II,The_Five_Doctors_(TV_story)
Third Doctor,Lord President,The_Five_Doctors_(TV_story)
Third Doctor,Borusa,The_Five_Doctors_(TV_story)
Susan Foreman,Alistair Gordon Lethbridge-Stewart,The_Five_Doctors_(TV_story)
Susan Foreman,Sarah Jane Smith,The_Five_Doctors_(TV_story)
Susan Foreman,The Master,The_Five_Doctors_(TV_story)
Susan Foreman,Rassilon,The_Five_Doctors_(TV_story)
Susan Foreman,K9 Mark III,The_Five_Doctors_(TV_story)
Susan Foreman,Fourth Doctor,The_Five_Doctors_(TV_story)
Susan Foreman,Romana II,The_Five_Doctors_(TV_story)
Susan Foreman,Lord President,The_Five_Doctors_(TV_story)
Susan Foreman,Borusa,The_Five_Doctors_(TV_story)
Alistair Gordon Lethbridge-Stewart,Sarah Jane Smith,The_Five_Doctors_(TV_story)
Alistair Gordon Lethbridge-Stewart,The Master,The_Five_Doctors_(TV_story)
Alistair Gordon Lethbridge-Stewart,Rassilon,The_Five_Doctors_(TV_story)
Alistair Gordon Lethbridge-Stewart,K9 Mark III,The_Five_Doctors_(TV_story)
Alistair Gordon Lethbridge-Stewart,Fourth Doctor,The_Five_Doctors_(TV_story)
Alistair Gordon Lethbridge-Stewart,Romana II,The_Five_Doctors_(TV_story)
Alistair Gordon Lethbridge-Stewart,Lord President,The_Five_Doctors_(TV_story)
Alistair Gordon Lethbridge-Stewart,Borusa,The_Five_Doctors_(TV_story)
Sarah Jane Smith,The Master,The_Five_Doctors_(TV_story)
Sarah Jane Smith,Rassilon,The_Five_Doctors_(TV_story)
Sarah Jane Smith,K9 Mark III,The_Five_Doctors_(TV_story)
Sarah Jane Smith,Fourth Doctor,The_Five_Doctors_(TV_story)
Sarah Jane Smith,Romana II,The_Five_Doctors_(TV_story)
Sarah Jane Smith,Lord President,The_Five_Doctors_(TV_story)
Sarah Jane Smith,Borusa,The_Five_Doctors_(TV_story)
The Master,Rassilon,The_Five_Doctors_(TV_story)
The Master,K9 Mark III,The_Five_Doctors_(TV_story)
The Master,Fourth Doctor,The_Five_Doctors_(TV_story)
The Master,Romana II,The_Five_Doctors_(TV_story)
The Master,Lord President,The_Five_Doctors_(TV_story)
The Master,Borusa,The_Five_Doctors_(TV_story)
Rassilon,K9 Mark III,The_Five_Doctors_(TV_story)
Rassilon,Fourth Doctor,The_Five_Doctors_(TV_story)
Rassilon,Romana II,The_Five_Doctors_(TV_story)
Rassilon,Lord President,The_Five_Doctors_(TV_story)
Rassilon,Borusa,The_Five_Doctors_(TV_story)
K9 Mark III,Fourth Doctor,The_Five_Doctors_(TV_story)
K9 Mark III,Romana II,The_Five_Doctors_(TV_story)
K9 Mark III,Lord President,The_Five_Doctors_(TV_story)
K9 Mark III,Borusa,The_Five_Doctors_(TV_story)
Fourth Doctor,Romana II,The_Five_Doctors_(TV_story)
Fourth Doctor,Lord President,The_Five_Doctors_(TV_story)
Fourth Doctor,Borusa,The_Five_Doctors_(TV_story)
Romana II,Lord President,The_Five_Doctors_(TV_story)
Romana II,Borusa,The_Five_Doctors_(TV_story)
Lord President,Borusa,The_Five_Doctors_(TV_story)
Fifth Doctor,Tegan Jovanka,Warriors_of_the_Deep_(TV_story)
Fifth Doctor,Vislor Turlough,Warriors_of_the_Deep_(TV_story)
Fifth Doctor,Icthar,Warriors_of_the_Deep_(TV_story)
Tegan Jovanka,Vislor Turlough,Warriors_of_the_Deep_(TV_story)
Tegan Jovanka,Icthar,Warriors_of_the_Deep_(TV_story)
